,date,country,total_cases_predict,total_cases_real,total_deaths_predict,total_deaths_real,error_abs_cases,error_abs_deaths
0,2020-04-05,France,65766.0,63372.0,5053.0,5556.0,2394.0,-503.0
0,2020-04-05,China,82718.0,82575.0,3337.0,3333.0,143.0,4.0
0,2020-04-05,Italy,124426.0,124632.0,15398.0,15362.0,-206.0,36.0
0,2020-04-05,Spain,125257.0,124736.0,11875.0,11744.0,521.0,131.0
0,2020-04-05,United States,312196.0,312237.0,8885.0,8501.0,-41.0,384.0
