,date,country,total_cases_predict,total_cases_real,total_deaths_predict,total_deaths_real,error_abs_cases,error_abs_deaths
0,2020-04-02,France,59308.0,56989.0,4099.0,4032.0,2319.0,67.0
0,2020-04-02,China,82497.0,82395.0,3311.0,3316.0,102.0,-5.0
0,2020-04-02,Italy,109477.0,110574.0,13273.0,13157.0,-1097.0,116.0
0,2020-04-02,Spain,103481.0,102136.0,8907.0,9053.0,1345.0,-146.0
0,2020-04-02,United States,216496.0,216721.0,5062.0,5138.0,-225.0,-76.0
