,date,location,new_cases,new_deaths,total_cases,total_deaths
1467,2020-03-24,Belize,1.0,0,1.0,0
1468,2020-03-25,Belize,0.0,0,1.0,0
1469,2020-03-26,Belize,1.0,0,2.0,0
1470,2020-03-27,Belize,0.0,0,2.0,0
1471,2020-03-28,Belize,0.0,0,2.0,0
1472,2020-03-29,Belize,0.0,0,2.0,0
1473,2020-03-30,Belize,0.0,0,2.0,0
1474,2020-03-31,Belize,1.0,0,3.0,0
1475,2020-04-01,Belize,0.0,0,3.0,0
1476,2020-04-02,Belize,0.0,0,3.0,0
1477,2020-04-03,Belize,0.0,0,3.0,0
1478,2020-04-04,Belize,1.0,0,4.0,0
1479,2020-04-05,Belize,0.0,0,4.0,0
1480,2020-04-06,Belize,1.0,1,5.0,1
1481,2020-04-07,Belize,2.0,0,7.0,1
1482,2020-04-08,Belize,0.0,0,7.0,1
1483,2020-04-09,Belize,1.0,0,8.0,1
1484,2020-04-10,Belize,1.0,0,9.0,1
1485,2020-04-11,Belize,1.0,1,10.0,2
1486,2020-04-12,Belize,3.0,0,13.0,2
1487,2020-04-13,Belize,1.0,0,14.0,2
1488,2020-04-14,Belize,4.0,0,18.0,2
1489,2020-04-15,Belize,0.0,0,18.0,2
1490,2020-04-16,Belize,0.0,0,18.0,2
1491,2020-04-17,Belize,0.0,0,18.0,2
1492,2020-04-18,Belize,0.0,0,18.0,2
1493,2020-04-19,Belize,0.0,0,18.0,2
1494,2020-04-20,Belize,0.0,0,18.0,2
1495,2020-04-21,Belize,0.0,0,18.0,2
1496,2020-04-22,Belize,0.0,0,18.0,2
1497,2020-04-23,Belize,0.0,0,18.0,2
1498,2020-04-24,Belize,0.0,0,18.0,2
1499,2020-04-25,Belize,0.0,0,18.0,2
1500,2020-04-26,Belize,0.0,0,18.0,2
1501,2020-04-27,Belize,0.0,0,18.0,2
1502,2020-04-28,Belize,0.0,0,18.0,2
1503,2020-03-17,Benin,1.0,0,1.0,0
1504,2020-03-18,Benin,0.0,0,1.0,0
1505,2020-03-19,Benin,0.0,0,1.0,0
1506,2020-03-20,Benin,1.0,0,2.0,0
1507,2020-03-21,Benin,0.0,0,2.0,0
1508,2020-03-22,Benin,0.0,0,2.0,0
1509,2020-03-23,Benin,0.0,0,2.0,0
1510,2020-03-24,Benin,3.0,0,5.0,0
1511,2020-03-25,Benin,0.0,0,5.0,0
1512,2020-03-26,Benin,0.0,0,5.0,0
1513,2020-03-27,Benin,1.0,0,6.0,0
1514,2020-03-28,Benin,0.0,0,6.0,0
1515,2020-03-29,Benin,0.0,0,6.0,0
1516,2020-03-30,Benin,0.0,0,6.0,0
1517,2020-03-31,Benin,0.0,0,6.0,0
1518,2020-04-01,Benin,2.0,0,8.0,0
1519,2020-04-02,Benin,5.0,0,13.0,0
1520,2020-04-03,Benin,0.0,0,13.0,0
1521,2020-04-04,Benin,3.0,0,16.0,0
1522,2020-04-05,Benin,0.0,0,16.0,0
1523,2020-04-06,Benin,6.0,0,22.0,0
1524,2020-04-07,Benin,4.0,1,26.0,1
1525,2020-04-08,Benin,0.0,0,26.0,1
1526,2020-04-09,Benin,0.0,0,26.0,1
1527,2020-04-10,Benin,4.0,0,30.0,1
1528,2020-04-11,Benin,5.0,0,35.0,1
1529,2020-04-12,Benin,0.0,0,35.0,1
1530,2020-04-13,Benin,0.0,0,35.0,1
1531,2020-04-14,Benin,0.0,0,35.0,1
1532,2020-04-15,Benin,0.0,0,35.0,1
1533,2020-04-16,Benin,0.0,0,35.0,1
1534,2020-04-17,Benin,2.0,0,37.0,1
1535,2020-04-18,Benin,0.0,0,37.0,1
1536,2020-04-19,Benin,0.0,0,37.0,1
1537,2020-04-20,Benin,0.0,0,37.0,1
1538,2020-04-21,Benin,17.0,0,54.0,1
1539,2020-04-22,Benin,0.0,0,54.0,1
1540,2020-04-23,Benin,0.0,0,54.0,1
1541,2020-04-24,Benin,4.0,0,58.0,1
1542,2020-04-25,Benin,0.0,0,58.0,1
1543,2020-04-26,Benin,0.0,0,58.0,1
1544,2020-04-27,Benin,6.0,0,64.0,1
1545,2020-04-28,Benin,0.0,0,64.0,1
1546,2020-03-20,Bermuda,2.0,0,2.0,0
1547,2020-03-21,Bermuda,0.0,0,2.0,0
1548,2020-03-22,Bermuda,0.0,0,2.0,0
1549,2020-03-23,Bermuda,4.0,0,6.0,0
1550,2020-03-24,Bermuda,0.0,0,6.0,0
1551,2020-03-25,Bermuda,0.0,0,6.0,0
1552,2020-03-26,Bermuda,0.0,0,6.0,0
1553,2020-03-27,Bermuda,9.0,0,15.0,0
1554,2020-03-28,Bermuda,2.0,0,17.0,0
1555,2020-03-29,Bermuda,5.0,0,22.0,0
1556,2020-03-30,Bermuda,0.0,0,22.0,0
1557,2020-03-31,Bermuda,5.0,0,27.0,0
1558,2020-04-01,Bermuda,5.0,0,32.0,0
1559,2020-04-02,Bermuda,0.0,0,32.0,0
1560,2020-04-03,Bermuda,3.0,0,35.0,0
1561,2020-04-04,Bermuda,0.0,0,35.0,0
1562,2020-04-05,Bermuda,2.0,0,37.0,0
1563,2020-04-06,Bermuda,0.0,0,37.0,0
1564,2020-04-07,Bermuda,2.0,2,39.0,2
1565,2020-04-08,Bermuda,0.0,0,39.0,2
1566,2020-04-09,Bermuda,0.0,1,39.0,3
1567,2020-04-10,Bermuda,9.0,1,48.0,4
1568,2020-04-11,Bermuda,0.0,0,48.0,4
1569,2020-04-12,Bermuda,2.0,0,50.0,4
1570,2020-04-13,Bermuda,7.0,0,57.0,4
1571,2020-04-14,Bermuda,0.0,0,57.0,4
1572,2020-04-15,Bermuda,0.0,1,57.0,5
1573,2020-04-16,Bermuda,24.0,0,81.0,5
1574,2020-04-17,Bermuda,2.0,0,83.0,5
1575,2020-04-18,Bermuda,0.0,0,83.0,5
1576,2020-04-19,Bermuda,3.0,0,86.0,5
1577,2020-04-20,Bermuda,0.0,0,86.0,5
1578,2020-04-21,Bermuda,0.0,0,86.0,5
1579,2020-04-22,Bermuda,12.0,0,98.0,5
1580,2020-04-23,Bermuda,1.0,0,99.0,5
1581,2020-04-24,Bermuda,0.0,0,99.0,5
1582,2020-04-25,Bermuda,0.0,0,99.0,5
1583,2020-04-26,Bermuda,0.0,0,99.0,5
1584,2020-04-27,Bermuda,10.0,0,109.0,5
1585,2020-04-28,Bermuda,1.0,1,110.0,6
1586,2020-03-06,Bhutan,1.0,0,1.0,0
1587,2020-03-13,Bhutan,0.0,0,1.0,0
1588,2020-03-15,Bhutan,0.0,0,1.0,0
1589,2020-03-17,Bhutan,0.0,0,1.0,0
1590,2020-03-18,Bhutan,0.0,0,1.0,0
1591,2020-03-19,Bhutan,0.0,0,1.0,0
1592,2020-03-20,Bhutan,0.0,0,1.0,0
1593,2020-03-21,Bhutan,1.0,0,2.0,0
1594,2020-03-22,Bhutan,0.0,0,2.0,0
1595,2020-03-23,Bhutan,0.0,0,2.0,0
1596,2020-03-24,Bhutan,0.0,0,2.0,0
1597,2020-03-25,Bhutan,0.0,0,2.0,0
1598,2020-03-26,Bhutan,1.0,0,3.0,0
1599,2020-03-27,Bhutan,0.0,0,3.0,0
1600,2020-03-28,Bhutan,0.0,0,3.0,0
1601,2020-03-29,Bhutan,1.0,0,4.0,0
1602,2020-03-30,Bhutan,0.0,0,4.0,0
1603,2020-03-31,Bhutan,0.0,0,4.0,0
1604,2020-04-01,Bhutan,0.0,0,4.0,0
1605,2020-04-02,Bhutan,1.0,0,5.0,0
1606,2020-04-03,Bhutan,0.0,0,5.0,0
1607,2020-04-04,Bhutan,0.0,0,5.0,0
1608,2020-04-05,Bhutan,0.0,0,5.0,0
1609,2020-04-06,Bhutan,0.0,0,5.0,0
1610,2020-04-07,Bhutan,0.0,0,5.0,0
1611,2020-04-08,Bhutan,0.0,0,5.0,0
1612,2020-04-09,Bhutan,0.0,0,5.0,0
1613,2020-04-10,Bhutan,0.0,0,5.0,0
1614,2020-04-11,Bhutan,0.0,0,5.0,0
1615,2020-04-12,Bhutan,0.0,0,5.0,0
1616,2020-04-13,Bhutan,0.0,0,5.0,0
1617,2020-04-14,Bhutan,0.0,0,5.0,0
1618,2020-04-15,Bhutan,0.0,0,5.0,0
1619,2020-04-16,Bhutan,0.0,0,5.0,0
1620,2020-04-17,Bhutan,0.0,0,5.0,0
1621,2020-04-18,Bhutan,0.0,0,5.0,0
1622,2020-04-19,Bhutan,0.0,0,5.0,0
1623,2020-04-20,Bhutan,0.0,0,5.0,0
1624,2020-04-21,Bhutan,1.0,0,6.0,0
1625,2020-04-22,Bhutan,0.0,0,6.0,0
1626,2020-04-23,Bhutan,1.0,0,7.0,0
1627,2020-04-24,Bhutan,0.0,0,7.0,0
1628,2020-04-25,Bhutan,0.0,0,7.0,0
1629,2020-04-26,Bhutan,0.0,0,7.0,0
1630,2020-04-27,Bhutan,0.0,0,7.0,0
1631,2020-04-28,Bhutan,0.0,0,7.0,0
1632,2020-03-12,Bolivia,2.0,0,2.0,0
1633,2020-03-13,Bolivia,1.0,0,3.0,0
1634,2020-03-14,Bolivia,7.0,0,10.0,0
1635,2020-03-15,Bolivia,0.0,0,10.0,0
1636,2020-03-17,Bolivia,1.0,0,11.0,0
1637,2020-03-18,Bolivia,1.0,0,12.0,0
1638,2020-03-19,Bolivia,0.0,0,12.0,0
1639,2020-03-20,Bolivia,3.0,0,15.0,0
1640,2020-03-21,Bolivia,4.0,0,19.0,0
1641,2020-03-22,Bolivia,1.0,0,20.0,0
1642,2020-03-23,Bolivia,7.0,0,27.0,0
1643,2020-03-24,Bolivia,1.0,0,28.0,0
1644,2020-03-25,Bolivia,4.0,0,32.0,0
1645,2020-03-26,Bolivia,7.0,0,39.0,0
1646,2020-03-27,Bolivia,22.0,0,61.0,0
1647,2020-03-28,Bolivia,13.0,0,74.0,0
1648,2020-03-29,Bolivia,7.0,0,81.0,0
1649,2020-03-30,Bolivia,15.0,3,96.0,3
1650,2020-03-31,Bolivia,11.0,3,107.0,6
1651,2020-04-01,Bolivia,8.0,1,115.0,7
1652,2020-04-02,Bolivia,8.0,1,123.0,8
1653,2020-04-03,Bolivia,9.0,1,132.0,9
1654,2020-04-04,Bolivia,7.0,1,139.0,10
1655,2020-04-05,Bolivia,18.0,0,157.0,10
1656,2020-04-06,Bolivia,26.0,1,183.0,11
1657,2020-04-07,Bolivia,11.0,3,194.0,14
1658,2020-04-08,Bolivia,16.0,1,210.0,15
1659,2020-04-09,Bolivia,54.0,3,264.0,18
1660,2020-04-10,Bolivia,4.0,1,268.0,19
1661,2020-04-11,Bolivia,8.0,1,276.0,20
1662,2020-04-12,Bolivia,24.0,4,300.0,24
1663,2020-04-13,Bolivia,30.0,3,330.0,27
1664,2020-04-14,Bolivia,24.0,1,354.0,28
1665,2020-04-15,Bolivia,43.0,0,397.0,28
1666,2020-04-16,Bolivia,44.0,1,441.0,29
1667,2020-04-17,Bolivia,24.0,2,465.0,31
1668,2020-04-18,Bolivia,28.0,0,493.0,31
1669,2020-04-19,Bolivia,27.0,1,520.0,32
1670,2020-04-20,Bolivia,44.0,1,564.0,33
1671,2020-04-21,Bolivia,34.0,1,598.0,34
1672,2020-04-22,Bolivia,11.0,3,609.0,37
1673,2020-04-23,Bolivia,63.0,3,672.0,40
1674,2020-04-24,Bolivia,31.0,3,703.0,43
1675,2020-04-25,Bolivia,104.0,1,807.0,44
1676,2020-04-26,Bolivia,59.0,2,866.0,46
1677,2020-04-27,Bolivia,84.0,4,950.0,50
1678,2020-04-28,Bolivia,64.0,3,1014.0,53
1679,2020-04-02,Bonaire Sint Eustatius and Saba,2.0,0,2.0,0
1680,2020-04-03,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1681,2020-04-04,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1682,2020-04-05,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1683,2020-04-06,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1684,2020-04-07,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1685,2020-04-08,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1686,2020-04-09,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1687,2020-04-10,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1688,2020-04-11,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1689,2020-04-12,Bonaire Sint Eustatius and Saba,0.0,0,2.0,0
1690,2020-04-13,Bonaire Sint Eustatius and Saba,1.0,0,3.0,0
1691,2020-04-14,Bonaire Sint Eustatius and Saba,1.0,0,4.0,0
1692,2020-04-15,Bonaire Sint Eustatius and Saba,0.0,0,4.0,0
1693,2020-04-16,Bonaire Sint Eustatius and Saba,0.0,0,4.0,0
1694,2020-04-17,Bonaire Sint Eustatius and Saba,0.0,0,4.0,0
1695,2020-04-18,Bonaire Sint Eustatius and Saba,0.0,0,4.0,0
1696,2020-04-19,Bonaire Sint Eustatius and Saba,0.0,0,4.0,0
1697,2020-04-20,Bonaire Sint Eustatius and Saba,1.0,0,5.0,0
1698,2020-04-21,Bonaire Sint Eustatius and Saba,0.0,0,5.0,0
1699,2020-04-22,Bonaire Sint Eustatius and Saba,1.0,0,6.0,0
1700,2020-04-23,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1701,2020-04-24,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1702,2020-04-25,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1703,2020-04-26,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1704,2020-04-27,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1705,2020-04-28,Bonaire Sint Eustatius and Saba,0.0,0,6.0,0
1706,2020-03-06,Bosnia and Herzegovina,2.0,0,2.0,0
1707,2020-03-12,Bosnia and Herzegovina,1.0,0,3.0,0
1708,2020-03-13,Bosnia and Herzegovina,0.0,0,3.0,0
1709,2020-03-16,Bosnia and Herzegovina,15.0,0,18.0,0
1710,2020-03-17,Bosnia and Herzegovina,3.0,0,21.0,0
1711,2020-03-18,Bosnia and Herzegovina,0.0,0,21.0,0
1712,2020-03-19,Bosnia and Herzegovina,15.0,0,36.0,0
1713,2020-03-20,Bosnia and Herzegovina,8.0,0,44.0,0
1714,2020-03-21,Bosnia and Herzegovina,0.0,0,44.0,0
1715,2020-03-22,Bosnia and Herzegovina,48.0,1,92.0,1
1716,2020-03-23,Bosnia and Herzegovina,33.0,0,125.0,1
1717,2020-03-24,Bosnia and Herzegovina,4.0,0,129.0,1
1718,2020-03-25,Bosnia and Herzegovina,33.0,1,162.0,2
1719,2020-03-26,Bosnia and Herzegovina,19.0,1,181.0,3
1720,2020-03-27,Bosnia and Herzegovina,0.0,0,181.0,3
1721,2020-03-28,Bosnia and Herzegovina,48.0,0,229.0,3
1722,2020-03-29,Bosnia and Herzegovina,28.0,2,257.0,5
1723,2020-03-30,Bosnia and Herzegovina,66.0,1,323.0,6
1724,2020-03-31,Bosnia and Herzegovina,30.0,2,353.0,8
1725,2020-04-01,Bosnia and Herzegovina,60.0,4,413.0,12
1726,2020-04-02,Bosnia and Herzegovina,51.0,1,464.0,13
1727,2020-04-03,Bosnia and Herzegovina,68.0,4,532.0,17
1728,2020-04-04,Bosnia and Herzegovina,54.0,1,586.0,18
1729,2020-04-05,Bosnia and Herzegovina,46.0,3,632.0,21
1730,2020-04-06,Bosnia and Herzegovina,31.0,3,663.0,24
1731,2020-04-07,Bosnia and Herzegovina,32.0,4,695.0,28
1732,2020-04-08,Bosnia and Herzegovina,86.0,4,781.0,32
1733,2020-04-09,Bosnia and Herzegovina,35.0,3,816.0,35
1734,2020-04-10,Bosnia and Herzegovina,59.0,1,875.0,36
1735,2020-04-11,Bosnia and Herzegovina,26.0,1,901.0,37
1736,2020-04-12,Bosnia and Herzegovina,47.0,0,948.0,37
1737,2020-04-13,Bosnia and Herzegovina,59.0,1,1007.0,38
1738,2020-04-14,Bosnia and Herzegovina,21.0,0,1028.0,38
1739,2020-04-15,Bosnia and Herzegovina,45.0,1,1073.0,39
1740,2020-04-16,Bosnia and Herzegovina,27.0,1,1100.0,40
1741,2020-04-17,Bosnia and Herzegovina,52.0,1,1152.0,41
1742,2020-04-18,Bosnia and Herzegovina,58.0,3,1210.0,44
1743,2020-04-19,Bosnia and Herzegovina,44.0,1,1254.0,45
1744,2020-04-20,Bosnia and Herzegovina,15.0,1,1269.0,46
1745,2020-04-21,Bosnia and Herzegovina,31.0,2,1300.0,48
1746,2020-04-22,Bosnia and Herzegovina,40.0,2,1340.0,50
1747,2020-04-23,Bosnia and Herzegovina,27.0,2,1367.0,52
1748,2020-04-24,Bosnia and Herzegovina,46.0,1,1413.0,53
1749,2020-04-25,Bosnia and Herzegovina,7.0,1,1420.0,54
1750,2020-04-26,Bosnia and Herzegovina,65.0,2,1485.0,56
1751,2020-04-27,Bosnia and Herzegovina,31.0,2,1516.0,58
1752,2020-04-28,Bosnia and Herzegovina,48.0,2,1564.0,60
1753,2020-04-01,Botswana,3.0,0,3.0,0
1754,2020-04-02,Botswana,1.0,1,4.0,1
1755,2020-04-03,Botswana,0.0,0,4.0,1
1756,2020-04-04,Botswana,0.0,0,4.0,1
1757,2020-04-05,Botswana,0.0,0,4.0,1
1758,2020-04-06,Botswana,2.0,0,6.0,1
1759,2020-04-07,Botswana,0.0,0,6.0,1
1760,2020-04-08,Botswana,0.0,0,6.0,1
1761,2020-04-09,Botswana,1.0,0,7.0,1
1762,2020-04-10,Botswana,6.0,0,13.0,1
1763,2020-04-11,Botswana,0.0,0,13.0,1
1764,2020-04-12,Botswana,0.0,0,13.0,1
1765,2020-04-13,Botswana,0.0,0,13.0,1
1766,2020-04-14,Botswana,0.0,0,13.0,1
1767,2020-04-15,Botswana,0.0,0,13.0,1
1768,2020-04-16,Botswana,0.0,0,13.0,1
1769,2020-04-17,Botswana,2.0,0,15.0,1
1770,2020-04-18,Botswana,0.0,0,15.0,1
1771,2020-04-19,Botswana,0.0,0,15.0,1
1772,2020-04-20,Botswana,5.0,0,20.0,1
1773,2020-04-21,Botswana,0.0,0,20.0,1
1774,2020-04-22,Botswana,0.0,0,20.0,1
1775,2020-04-23,Botswana,2.0,0,22.0,1
1776,2020-04-24,Botswana,0.0,0,22.0,1
1777,2020-04-25,Botswana,0.0,0,22.0,1
1778,2020-04-26,Botswana,0.0,0,22.0,1
1779,2020-04-27,Botswana,0.0,0,22.0,1
1780,2020-04-28,Botswana,0.0,0,22.0,1
1781,2019-12-31,Brazil,0.0,0,0.0,0
1782,2020-01-01,Brazil,0.0,0,0.0,0
1783,2020-01-02,Brazil,0.0,0,0.0,0
1784,2020-01-03,Brazil,0.0,0,0.0,0
1785,2020-01-04,Brazil,0.0,0,0.0,0
1786,2020-01-05,Brazil,0.0,0,0.0,0
1787,2020-01-06,Brazil,0.0,0,0.0,0
1788,2020-01-07,Brazil,0.0,0,0.0,0
1789,2020-01-08,Brazil,0.0,0,0.0,0
1790,2020-01-09,Brazil,0.0,0,0.0,0
1791,2020-01-10,Brazil,0.0,0,0.0,0
1792,2020-01-11,Brazil,0.0,0,0.0,0
1793,2020-01-12,Brazil,0.0,0,0.0,0
1794,2020-01-13,Brazil,0.0,0,0.0,0
1795,2020-01-14,Brazil,0.0,0,0.0,0
1796,2020-01-15,Brazil,0.0,0,0.0,0
1797,2020-01-16,Brazil,0.0,0,0.0,0
1798,2020-01-17,Brazil,0.0,0,0.0,0
1799,2020-01-18,Brazil,0.0,0,0.0,0
1800,2020-01-19,Brazil,0.0,0,0.0,0
1801,2020-01-20,Brazil,0.0,0,0.0,0
1802,2020-01-21,Brazil,0.0,0,0.0,0
1803,2020-01-22,Brazil,0.0,0,0.0,0
1804,2020-01-23,Brazil,0.0,0,0.0,0
1805,2020-01-24,Brazil,0.0,0,0.0,0
1806,2020-01-25,Brazil,0.0,0,0.0,0
1807,2020-01-26,Brazil,0.0,0,0.0,0
1808,2020-01-27,Brazil,0.0,0,0.0,0
1809,2020-01-28,Brazil,0.0,0,0.0,0
1810,2020-01-29,Brazil,0.0,0,0.0,0
1811,2020-01-30,Brazil,0.0,0,0.0,0
1812,2020-01-31,Brazil,0.0,0,0.0,0
1813,2020-02-01,Brazil,0.0,0,0.0,0
1814,2020-02-02,Brazil,0.0,0,0.0,0
1815,2020-02-03,Brazil,0.0,0,0.0,0
1816,2020-02-04,Brazil,0.0,0,0.0,0
1817,2020-02-05,Brazil,0.0,0,0.0,0
1818,2020-02-06,Brazil,0.0,0,0.0,0
1819,2020-02-07,Brazil,0.0,0,0.0,0
1820,2020-02-08,Brazil,0.0,0,0.0,0
1821,2020-02-09,Brazil,0.0,0,0.0,0
1822,2020-02-10,Brazil,0.0,0,0.0,0
1823,2020-02-11,Brazil,0.0,0,0.0,0
1824,2020-02-12,Brazil,0.0,0,0.0,0
1825,2020-02-13,Brazil,0.0,0,0.0,0
1826,2020-02-14,Brazil,0.0,0,0.0,0
1827,2020-02-15,Brazil,0.0,0,0.0,0
1828,2020-02-16,Brazil,0.0,0,0.0,0
1829,2020-02-17,Brazil,0.0,0,0.0,0
1830,2020-02-18,Brazil,0.0,0,0.0,0
1831,2020-02-19,Brazil,0.0,0,0.0,0
1832,2020-02-20,Brazil,0.0,0,0.0,0
1833,2020-02-21,Brazil,0.0,0,0.0,0
1834,2020-02-22,Brazil,0.0,0,0.0,0
1835,2020-02-23,Brazil,0.0,0,0.0,0
1836,2020-02-24,Brazil,0.0,0,0.0,0
1837,2020-02-25,Brazil,0.0,0,0.0,0
1838,2020-02-26,Brazil,1.0,0,1.0,0
1839,2020-02-27,Brazil,0.0,0,1.0,0
1840,2020-02-28,Brazil,0.0,0,1.0,0
1841,2020-02-29,Brazil,0.0,0,1.0,0
1842,2020-03-01,Brazil,1.0,0,2.0,0
1843,2020-03-02,Brazil,0.0,0,2.0,0
1844,2020-03-03,Brazil,0.0,0,2.0,0
1845,2020-03-04,Brazil,0.0,0,2.0,0
1846,2020-03-05,Brazil,1.0,0,3.0,0
1847,2020-03-06,Brazil,5.0,0,8.0,0
1848,2020-03-07,Brazil,5.0,0,13.0,0
1849,2020-03-08,Brazil,0.0,0,13.0,0
1850,2020-03-09,Brazil,12.0,0,25.0,0
1851,2020-03-10,Brazil,0.0,0,25.0,0
1852,2020-03-11,Brazil,9.0,0,34.0,0
1853,2020-03-12,Brazil,18.0,0,52.0,0
1854,2020-03-13,Brazil,25.0,0,77.0,0
1855,2020-03-14,Brazil,21.0,0,98.0,0
1856,2020-03-15,Brazil,23.0,0,121.0,0
1857,2020-03-16,Brazil,79.0,0,200.0,0
1858,2020-03-17,Brazil,34.0,0,234.0,0
1859,2020-03-18,Brazil,57.0,1,291.0,1
1860,2020-03-19,Brazil,137.0,3,428.0,4
1861,2020-03-20,Brazil,193.0,2,621.0,6
1862,2020-03-21,Brazil,283.0,5,904.0,11
1863,2020-03-22,Brazil,224.0,7,1128.0,18
1864,2020-03-23,Brazil,418.0,7,1546.0,25
1865,2020-03-24,Brazil,345.0,9,1891.0,34
1866,2020-03-25,Brazil,310.0,12,2201.0,46
1867,2020-03-26,Brazil,232.0,11,2433.0,57
1868,2020-03-27,Brazil,482.0,20,2915.0,77
1869,2020-03-28,Brazil,502.0,15,3417.0,92
1870,2020-03-29,Brazil,487.0,22,3904.0,114
1871,2020-03-30,Brazil,352.0,22,4256.0,136
1872,2020-03-31,Brazil,323.0,23,4579.0,159
1873,2020-04-01,Brazil,1138.0,42,5717.0,201
1874,2020-04-02,Brazil,1119.0,40,6836.0,241
1875,2020-04-03,Brazil,1074.0,58,7910.0,299
1876,2020-04-04,Brazil,1146.0,60,9056.0,359
1877,2020-04-05,Brazil,1222.0,73,10278.0,432
1878,2020-04-06,Brazil,852.0,54,11130.0,486
1879,2020-04-07,Brazil,926.0,67,12056.0,553
1880,2020-04-08,Brazil,1661.0,114,13717.0,667
1881,2020-04-09,Brazil,2210.0,133,15927.0,800
1882,2020-04-10,Brazil,1930.0,141,17857.0,941
1883,2020-04-11,Brazil,1781.0,115,19638.0,1056
1884,2020-04-12,Brazil,1089.0,68,20727.0,1124
1885,2020-04-13,Brazil,1442.0,99,22169.0,1223
1886,2020-04-14,Brazil,1261.0,105,23430.0,1328
1887,2020-04-15,Brazil,1832.0,204,25262.0,1532
1888,2020-04-16,Brazil,3058.0,204,28320.0,1736
1889,2020-04-17,Brazil,2105.0,188,30425.0,1924
1890,2020-04-18,Brazil,3257.0,217,33682.0,2141
1891,2020-04-19,Brazil,2917.0,206,36599.0,2347
1892,2020-04-20,Brazil,2055.0,115,38654.0,2462
1893,2020-04-21,Brazil,1927.0,113,40581.0,2575
1894,2020-04-22,Brazil,2498.0,166,43079.0,2741
1895,2020-04-23,Brazil,2678.0,165,45757.0,2906
1896,2020-04-24,Brazil,3735.0,407,49492.0,3313
1897,2020-04-25,Brazil,3503.0,357,52995.0,3670
1898,2020-04-26,Brazil,5514.0,346,58509.0,4016
1899,2020-04-27,Brazil,3379.0,189,61888.0,4205
1900,2020-04-28,Brazil,4613.0,338,66501.0,4543
1901,2020-03-27,British Virgin Islands,2.0,0,2.0,0
1902,2020-03-28,British Virgin Islands,0.0,0,2.0,0
1903,2020-03-29,British Virgin Islands,0.0,0,2.0,0
1904,2020-03-30,British Virgin Islands,0.0,0,2.0,0
1905,2020-03-31,British Virgin Islands,1.0,0,3.0,0
1906,2020-04-01,British Virgin Islands,0.0,0,3.0,0
1907,2020-04-02,British Virgin Islands,0.0,0,3.0,0
1908,2020-04-03,British Virgin Islands,0.0,0,3.0,0
1909,2020-04-04,British Virgin Islands,0.0,0,3.0,0
1910,2020-04-05,British Virgin Islands,0.0,0,3.0,0
1911,2020-04-06,British Virgin Islands,0.0,0,3.0,0
1912,2020-04-07,British Virgin Islands,0.0,0,3.0,0
1913,2020-04-08,British Virgin Islands,0.0,0,3.0,0
1914,2020-04-09,British Virgin Islands,0.0,0,3.0,0
1915,2020-04-10,British Virgin Islands,0.0,0,3.0,0
1916,2020-04-11,British Virgin Islands,0.0,0,3.0,0
1917,2020-04-12,British Virgin Islands,0.0,0,3.0,0
1918,2020-04-13,British Virgin Islands,0.0,0,3.0,0
1919,2020-04-14,British Virgin Islands,0.0,0,3.0,0
1920,2020-04-15,British Virgin Islands,0.0,0,3.0,0
1921,2020-04-16,British Virgin Islands,0.0,0,3.0,0
1922,2020-04-17,British Virgin Islands,0.0,0,3.0,0
1923,2020-04-18,British Virgin Islands,0.0,0,3.0,0
1924,2020-04-19,British Virgin Islands,0.0,0,3.0,0
1925,2020-04-20,British Virgin Islands,1.0,1,4.0,1
1926,2020-04-21,British Virgin Islands,1.0,0,5.0,1
1927,2020-04-22,British Virgin Islands,0.0,0,5.0,1
1928,2020-04-23,British Virgin Islands,0.0,0,5.0,1
1929,2020-04-24,British Virgin Islands,0.0,0,5.0,1
1930,2020-04-25,British Virgin Islands,1.0,0,6.0,1
1931,2020-04-26,British Virgin Islands,0.0,0,6.0,1
1932,2020-04-27,British Virgin Islands,0.0,0,6.0,1
1933,2020-04-28,British Virgin Islands,0.0,0,6.0,1
1934,2020-03-10,Brunei,1.0,0,1.0,0
1935,2020-03-12,Brunei,10.0,0,11.0,0
1936,2020-03-13,Brunei,14.0,0,25.0,0
1937,2020-03-14,Brunei,12.0,0,37.0,0
1938,2020-03-15,Brunei,3.0,0,40.0,0
1939,2020-03-16,Brunei,10.0,0,50.0,0
1940,2020-03-17,Brunei,4.0,0,54.0,0
1941,2020-03-18,Brunei,2.0,0,56.0,0
1942,2020-03-19,Brunei,12.0,0,68.0,0
1943,2020-03-20,Brunei,5.0,0,73.0,0
1944,2020-03-21,Brunei,5.0,0,78.0,0
1945,2020-03-22,Brunei,5.0,0,83.0,0
1946,2020-03-23,Brunei,5.0,0,88.0,0
